2083.08,139610.04,-115671.35,91029.43,-114702.46,-63576.23,-105360.56,14768.96,-131146.71,-28521.58,-128882.36,42694.78,-36262.2,-24067.76,75200.91,-88618.95,-121639.05,70423.74,30651.5,-82511.99,60044.23,126707.83,-31869.94,117371.45,-66921.27,88602.13,55780.46,-36853.55,47915.75,-40286.92,-73892.15,-46988.91,-54709.95,45223.87,-63637.67,-99879.48,162390.89,-43890.09,-39335.39,95522.58,-26931.96,37305.87,-98498.93,-47994.92,10571.6,59559.85,49199.88,-121910.64,-28717.62,93281,111145.45,46568.05,-61209.54,-6515.54,86833.12,-24073.9,-94971.17,84837.06,105293.08,46707.65,-79264.86,79977.9,17837.46,-121296.28,136788.57,31937.39,102226.55,61086.26,101501.17,-83387.7,102201.27,-53844.01,-47179.57,113259.59,-16218.67,-120793.59,-92287.71,-110875.11,21767.23,-52301.93,-117793.81,47871.12,-43877.94,125253.8,116798.96,67821.87,-75329.95
2084.82,139577.93,-115676.09,91025.16,-114707.35,-63587.52,-105361.03,14774.33,-131147.53,-28533.26,-128878.95,42699.92,-36267.73,-24071.64,75199.55,-88611.94,-121647,70420.37,30656.92,-82511.27,60025.84,126708.27,-31862.61,117368.91,-66937.84,88596.8,55777.11,-36852.46,47921.83,-40286.06,-73916.22,-46995.58,-54724.22,45224.18,-63650.09,-99874.84,162390.43,-43889.54,-39345.3,95517.07,-26932.11,37327.9,-98504.58,-48016.86,10572.71,59586.77,49187.61,-121899,-28705.28,93248.07,111138.91,46562.84,-61227.74,-6470.3,86845.69,-24074.82,-94985.6,84832.73,105284.52,46719.1,-79198.26,79952.55,17919.01,-121304.39,136782.31,31936.95,102204.16,61101.23,101506.58,-83386.93,102212.64,-53834.56,-47186.72,113267.95,-16208.13,-120796.65,-92293.23,-110877.32,21772.83,-52325.99,-117798.14,47869.72,-43876.01,125241.76,116791.06,67792.63,-75324.71
2099.66,139582.09,-115681.4,91014.12,-114723.77,-63589.2,-105367.14,14777.05,-131144.03,-28529.75,-128877.67,42714.5,-36266.69,-24070.73,75175.68,-88595.65,-121645.34,70422.41,30661.36,-82544.6,60035.48,126700.4,-31871.68,117362.6,-66939.35,88611.09,55776.85,-36860.05,47922.25,-40288.03,-73935.2,-46993.77,-54730.81,45227.35,-63682.9,-99883.02,162372.48,-43878.91,-39338.06,95512.31,-26934.54,37321.51,-98509.7,-47998.46,10571.16,59604.56,49188.97,-121890.13,-28694.41,93210.24,111142.07,46575.81,-61263.67,-6442.57,86877.29,-24073.92,-94983.18,84820.01,105285.89,46714.95,-79154.98,79931.23,17921.43,-121316.65,136748.8,31972.14,102215.32,61094.9,101483.38,-83389.92,102223.21,-53804.36,-47189.05,113277.17,-16204.83,-120796.8,-92296.56,-110876.97,21772.49,-52332.71,-117790.15,47861.15,-43884.03,125253.82,116809.85,67774.74,-75336.39
2099.36,139569.26,-115672.02,91009.23,-114722.01,-63601.44,-105370.75,14781.63,-131141.52,-28473.82,-128863.57,42727.79,-36288.43,-24056.76,75165.15,-88582.81,-121647.6,70407.51,30648.56,-82543.79,60017.17,126697.73,-31870.37,117363.92,-66937.83,88606.23,55771.41,-36874.09,47928.63,-40296.37,-73941.44,-46990.38,-54757.26,45218.32,-63686.81,-99878.55,162364.55,-43891.55,-39342.46,95497.45,-26935.18,37323.82,-98510.75,-48007.39,10562.68,59627.5,49185.01,-121900.55,-28685.98,93217.78,111127.85,46571.13,-61280.8,-6407.18,86895.67,-24074.49,-94982.54,84793.01,105282.42,46722.91,-79098.07,79884.14,17934.18,-121327.13,136718.35,31968.11,102203.63,61096.93,101447.64,-83388.07,102212.87,-53766.45,-47182.41,113275.23,-16211.47,-120796.3,-92290.73,-110884.14,21766.26,-52338.23,-117793.24,47863.35,-43875.92,125246.09,116801.55,67751.57,-75340.73
2107.72,139565.4,-115678.72,90992.49,-114732.84,-63628.8,-105374.39,14781.21,-131139.63,-28473.99,-128859.6,42729.38,-36291.22,-24042.89,75145.03,-88584.58,-121644.24,70407.15,30646.1,-82541.95,60007.81,126687.08,-31890.35,117381.63,-66946.13,88614.19,55752.96,-36891.26,47925.87,-40303.02,-73966.69,-47066.97,-54672.01,45218.19,-63690.79,-99883.99,162356.45,-43884.54,-39349.41,95492.73,-26941.4,37309.47,-98518.8,-48012.77,10560.18,59629.17,49188.11,-121899.49,-28675.98,93198.58,111135.63,46566.79,-61290.05,-6384.84,86932.21,-24071.55,-94979.24,84767.87,105274.17,46724.05,-79014.09,79877.46,17953.51,-121339.44,136715.2,31974.39,102207.05,61090.38,101425.35,-83385.88,102220.49,-53741.99,-47187.78,113284.25,-16206.51,-120801.55,-92284.5,-110896.03,21783.61,-52348.29,-117796.65,47873.91,-43879.45,125250.04,116767.43,67750.7,-75349.17
2120.44,139530.29,-115675.16,90968.88,-114734.16,-63637.97,-105377.25,14772.95,-131135.67,-28461.41,-128843.76,42735.05,-36309.54,-24132.25,75130.51,-88570.39,-121643.88,70408.16,30656.97,-82542.2,60003.26,126681.3,-31893.73,117376.73,-66936.4,88605.51,55749.65,-36916.19,47935.34,-40304.14,-73996.54,-47072.15,-54680.5,45214.64,-63687.5,-99878.13,162357.39,-43888.75,-39355.63,95484.24,-26944.8,37314.54,-98526.1,-48008.01,10563.69,59658.64,49198,-121912.86,-28657.66,93163.33,111127.88,46566.28,-61319.36,-6349.57,86953.06,-24072.02,-94985.06,84744.98,105261.73,46729.75,-78962.18,79833.65,17958.97,-121330.94,136698.58,31980.2,102202.45,61094.83,101409.78,-83389.54,102227.94,-53710.72,-47180.63,113285.02,-16195.24,-120797.73,-92282.19,-110896.46,21789.95,-52360.84,-117792.18,47871.21,-43890.84,125262.49,116754.36,67724.97,-75338.01
2124.62,139558.18,-115667.85,90948.83,-114733.74,-63665.94,-105374,14775.62,-131129.9,-28459.1,-128841.01,42757.06,-36302.28,-24119.69,75118.96,-88558.11,-121650.06,70398.44,30641.29,-82547.59,60014.57,126681.86,-31900.31,117375.5,-66945.8,88613.08,55760.19,-36936.24,47939.34,-40290.89,-73994,-47068.79,-54691.59,45216.9,-63695.7,-99878.7,162356.9,-43889.48,-39353.35,95480.45,-26952.51,37306.38,-98524.89,-48016.97,10558.85,59675.7,49188.24,-121904.59,-28652.4,93147.91,111123.16,46561.84,-61342.43,-6328.65,86967.24,-24069.99,-94990.02,84734.39,105262.41,46725.29,-78911.88,79788.56,17969.04,-121339.28,136710.45,31980.65,102199.59,61088.87,101402.1,-83392.5,102251.27,-53678.71,-47186.45,113284.03,-16183.53,-120798.14,-92282.64,-110901.42,21829.27,-52374.91,-117794.64,47870.45,-43882.76,125263.87,116720.94,67704.89,-75342.56
2125.19,139516.72,-115674.87,90930.9,-114747.81,-63691.74,-105385.92,14763.08,-131123.54,-28459.47,-128849.16,42764.98,-36316.92,-24126.16,75164.55,-88529,-121653.56,70400.74,30629.75,-82563.74,60026.48,126657.42,-31915.36,117374.53,-66943.38,88612.31,55749.03,-36945.38,47944.81,-40289.2,-73990.41,-47068.61,-54701.27,45200.83,-63714.53,-99882.06,162358.4,-43882.2,-39357.65,95477.76,-26957.07,37333.44,-98532.45,-48023.04,10547.94,59681.14,49196.06,-121905.87,-28642.66,93132.69,111102.78,46545.82,-61359.07,-6297.9,86971.92,-24070.94,-94995.17,84844.16,105261.69,46727.41,-78870.12,79763.87,17976.22,-121361.83,136669.25,31982.7,102180.44,61110.09,101382.7,-83402.97,102261.15,-53647.12,-47184.47,113282.73,-16188.97,-120798.69,-92280.11,-110905.39,21824.18,-52390.78,-117794.72,47866.32,-43886.54,125291.75,116709.47,67690.25,-75345.23
2137.89,139533.01,-115679.16,90928.19,-114758.68,-63690.73,-105403.65,14750.01,-131110.4,-28464.4,-128854.49,42769.56,-36326.73,-24117.63,75164.97,-88519.93,-121655.83,70398.82,30620.13,-82564.95,59989.09,126650.65,-31915.78,117374.22,-66943.4,88603.78,55754.18,-36961.46,47936.42,-40297.88,-74005.58,-47066.95,-54723.48,45199.61,-63718.13,-99887.55,162341.1,-43882.53,-39351.67,95478.18,-26962.26,37351.18,-98537.44,-48016.95,10555.05,59706.26,49187.15,-121932.65,-28629.38,93103.72,111091.76,46557.37,-61379.92,-6267.16,87007.61,-24071.73,-95009.1,84821.38,105251.85,46720.42,-78802.22,79766.28,17981.85,-121362.1,136658.88,31982.32,102181.96,61134.78,101359.36,-83406.3,102266.77,-53622.45,-47174.97,113279.96,-16176.29,-120807.76,-92290.33,-110909.04,21825.82,-52393.89,-117798.05,47873.24,-43896.52,125304.27,116701.34,67654.89,-75340.93
2145.35,139520.64,-115683.11,90940.91,-114757.88,-63727.38,-105408.6,14758.19,-131110.5,-28468.18,-128847.32,42782.31,-36327,-24110.23,75145.85,-88517.04,-121652.93,70393.19,30642.15,-82568.38,59991.61,126640.87,-31919.73,117382.1,-66960,88571.74,55740.05,-36987.21,47939.64,-40287.66,-74020.56,-47067.71,-54744.57,45178.09,-63742.65,-99902.11,162329.28,-43882.13,-39354.13,95475.54,-26967.84,37364.47,-98534.86,-48007.62,10544.64,59728.7,49187.3,-121931.56,-28621.76,93080.08,111083.91,46562.48,-61400.16,-6237.03,87010.52,-24069,-95007.86,84816.92,105260.36,46721.19,-78732.45,79710.98,17985.18,-121366.45,136633.19,31984.24,102180.09,61142.6,101324.17,-83409.71,102269.52,-53610.03,-47191.22,113289.33,-16177.25,-120810.5,-92283.99,-110910.99,21818.95,-52409.46,-117793.78,47849.48,-43885.74,125314.92,116672.9,67638.16,-75347.38
2147.77,139525,-115678.83,90951.59,-114764.23,-63734.95,-105412.45,14760.03,-131120.76,-28468.19,-128836.67,42788.29,-36327.71,-24099.48,75145.43,-88500.8,-121655.24,70394.85,30640.72,-82571.42,59996.33,126631.05,-31916.79,117377.31,-66976.01,88597.35,55750.29,-36993.48,47936.25,-40296.66,-74044.23,-47059.74,-54746.63,45188.09,-63741.56,-99910.57,162332.74,-43875.96,-39351.02,95469.14,-26966.65,37365.9,-98541.27,-48011.83,10545.63,59745.48,49179.05,-121930.85,-28614.08,93069.66,111076.46,46565.37,-61437.95,-6218.96,87041.21,-24070.66,-95022.87,84791.88,105245.61,46727.24,-78664.6,79700.24,18011.68,-121373.59,136617.64,31992.18,102180.22,61147.49,101325.81,-83415.08,102282.55,-53563.21,-47186.52,113296.77,-16223.77,-120824.4,-92272.22,-110909.22,21817.09,-52427.46,-117793.53,47847.44,-43890.4,125298.19,116659.35,67625.95,-75344.99
2160.18,139495.79,-115679.59,90921.54,-114784.97,-63749.74,-105406.16,14741.3,-131120.28,-28472.25,-128836.42,42795.74,-36325.27,-24092.17,75123.6,-88490.58,-121657.87,70383.26,30641.78,-82591.94,59999.63,126637.86,-31930.82,117385.76,-66978.02,88596.8,55747.58,-37014.07,47943.67,-40297.57,-74050.7,-47048.69,-54755.48,45163.53,-63741.43,-99915.52,162320.41,-43878.33,-39355.9,95461.26,-26967.48,37378.15,-98540.75,-48013.87,10527.44,59772.25,49181.65,-121936.13,-28600.76,93044.88,111085.72,46556.13,-61454.33,-6187.27,87051.68,-24069.56,-95005.75,84780.37,105246.4,46730.7,-78592.69,79662.95,18018.39,-121379.88,136613.07,31999.52,102172.21,61137.82,101301.88,-83429.78,102287.28,-53525.78,-47174.34,113307.08,-16225.5,-120819.91,-92268.85,-110907.99,21822.86,-52423.41,-117799.64,47876.88,-43905.27,125313.02,116679.84,67620.15,-75351.72
2159.47,139498.88,-115681.3,90919.72,-114778.83,-63751.15,-105416.7,14756.26,-131118.24,-28475.5,-128829.38,42808.33,-36331.55,-24092.84,75118.33,-88495.92,-121649.39,70375.42,30639.84,-82586.08,59983.69,126648.6,-31921.21,117389.05,-66980.34,88595.24,55736.57,-37035.97,47937.53,-40293.61,-74071.1,-47062.06,-54789.43,45156,-63761.37,-99918.45,162312.99,-43879.23,-39352.12,95465.41,-26971.93,37352.75,-98539.05,-48011.91,10530.76,59785.03,49174.71,-121931.2,-28591.76,93033.21,111111.65,46554,-61480.88,-6155.31,87067.37,-24071.76,-95004.88,84753.44,105232.05,46728.13,-78525.73,79634.58,18029.85,-121386.12,136575.01,32000.94,102174.88,61142.44,101266.94,-83432.58,102300.78,-53506,-47179.17,113323.16,-16234.12,-120829.02,-92282.15,-110904.88,21811.87,-52437.52,-117795.86,47875.46,-43901.43,125330.99,116639.35,67599,-75362.82
2170.89,139502.42,-115681.1,90897.24,-114775.62,-63763.01,-105417.2,14759.1,-131125.03,-28471.75,-128821.36,42837.77,-36327.28,-24078.98,75097.44,-88461.09,-121644.8,70372.77,30631.04,-82593.63,59983.23,126617.91,-31945.06,117390.38,-66970.57,88597.94,55751.99,-37040.02,47940.13,-40285.07,-74101.93,-47065.19,-54806.81,45166.4,-63782.49,-99913.47,162320.15,-43882.37,-39356.58,95445.15,-26980.6,37409.65,-98554.25,-48006.27,10526.69,59793.69,49173.52,-121930.59,-28584.26,92981.68,111112.19,46552.85,-61494.45,-6127.64,87106.82,-24071.24,-95021.9,84751.69,105231.81,46730.11,-78456.74,79599.54,18035.45,-121390.88,136558.67,32001.92,102153,61133.55,101237.95,-83420.65,102327.35,-53475.3,-47201.26,113325.15,-16222.26,-120826.27,-92285.87,-110900.83,21931.42,-52455.95,-117795.34,47890.87,-43910.3,125334.28,116634.23,67583.01,-75360.18
2177.93,139485.48,-115680.45,90898.13,-114775.34,-63786.54,-105420.19,14761.44,-131114.35,-28472.39,-128815.74,42833.32,-36338.21,-24075.96,75105.98,-88461.21,-121646.22,70376.84,30636.88,-82603.57,59970.47,126617,-31949.74,117386.3,-66964.51,88594.77,55735.36,-37072.87,47938.79,-40292.74,-74111.04,-47051.49,-54805.72,45165.89,-63784.71,-99920.7,162297.97,-43881.9,-39357.38,95442.99,-26985.78,37371.64,-98551.99,-48017.19,10526.64,59802.96,49174.68,-121914.97,-28578.53,92985.71,111109.18,46557.05,-61509.71,-6099.39,87131.06,-24072.6,-95021.85,84745.42,105230.18,46733.6,-78401,79582.69,18054.43,-121412.51,136533.4,32003.18,102149.71,61128.4,101206.06,-83438.06,102322.08,-53455.91,-47199.29,113329.09,-16226.77,-120814.82,-92285.88,-110901.18,21925.83,-52460.81,-117793.05,47896.71,-43910.63,125391.31,116604.61,67562.19,-75360.81
2180.48,139479.33,-115680.31,90898.55,-114789.69,-63800.53,-105430.95,14756.41,-131114.86,-28463.42,-128814.98,42834.86,-36334.65,-24082.83,75109.85,-88462.16,-121641.01,70382,30617.56,-82612.34,59952.48,126608.51,-31944.93,117395.15,-66965.26,88586.4,55738.28,-37088,47947.62,-40290.29,-74120.45,-47049.2,-54811.85,45157.34,-63792.72,-99927.36,162293.97,-43890.51,-39363.9,95442.36,-26990.45,37362.14,-98547.44,-48013.64,10522.65,59828.91,49167.43,-121912.94,-28565.31,92959.25,111094.19,46560.94,-61532.64,-6066.17,87146.12,-24068.89,-95019,84729.72,105230.36,46733.28,-78340.53,79546.94,18068.07,-121417.14,136540.5,32004.54,102139.55,61128.73,101186.32,-83439.23,102322.27,-53417.55,-47195.61,113329.96,-16225.28,-120821.86,-92278.82,-110899.55,21928.56,-52466.07,-117792.44,47889.81,-43915.98,125395.28,116561.22,67555.2,-75360.11
2187.07,139447.48,-115686.53,90883.02,-114791.08,-63811.68,-105435.46,14761.95,-131115.74,-28462.72,-128814.53,42843.78,-36350.01,-24074.09,75094.74,-88453.23,-121640.79,70373.5,30611.99,-82620.64,59965.79,126595.58,-31949.81,117394.06,-66969.82,88596.22,55733.64,-37103.95,47952.86,-40302.59,-74127.29,-47046.41,-54841.2,45144.08,-63813.11,-99914,162288.99,-43888.73,-39359.31,95439.39,-26998.93,37368.7,-98562.32,-48013.59,10527.37,59855.96,49154.52,-121923.71,-28557.06,92934.51,111090.04,46560.71,-61556.12,-6033.99,87188.68,-24074.25,-95019.37,84710.85,105213.64,46746.79,-78270.67,79508.19,18067.9,-121421.09,136535.12,31997.93,102133.33,61128.78,101169.75,-83436.03,102326.68,-53391.89,-47203.85,113336.44,-16214.56,-120816.31,-92281.16,-110913.96,21932.45,-52498.63,-117797.3,47891.82,-43919.57,125390.73,116532.15,67682.16,-75363.44
2197.74,139449.75,-115681.7,90849.21,-114808.95,-63821.71,-105442.55,14755.36,-131103.4,-28475.29,-128815.75,42858.22,-36360.61,-24063.54,75086.77,-88448.29,-121640.68,70367.9,30602.08,-82620.72,59969.29,126598.39,-31962.65,117411.2,-66968.81,88583.74,55734.06,-37113.94,47965.5,-40288.91,-74157.53,-47026.71,-54854.33,45119.24,-63826.15,-99924.28,162291.98,-43892.66,-39366.57,95449.49,-27001.63,37383.43,-98566.27,-48021.12,10526.42,59873.62,49157.16,-121919.43,-28545.4,92931.38,111079.8,46558.29,-61577.49,-6000.15,87200.81,-24073,-95026.94,84562.43,105217.51,46767.88,-78215.56,79498.67,18080.44,-121420.92,136502.15,32005.19,102152.84,61117.84,101147.2,-83445.04,102337.54,-53359.93,-47208.04,113336.46,-16201.66,-120823.85,-92272.98,-110911.5,21940.72,-52513.29,-117795.85,47900.01,-43928.32,125381.76,116531.17,67659.99,-75370.79
2200.23,139450.23,-115688.29,90815.92,-114816.91,-63860.02,-105452.4,14754.97,-131111.14,-28480.81,-128819.23,42871.35,-36370.26,-24059.28,75093.44,-88437.44,-121637.98,70371.65,30615.13,-82629.44,59946.02,126594.23,-31965.71,117407.67,-66960.17,88586.84,55721.61,-37136.94,47957.44,-40286.13,-74178.6,-47028.41,-54851.56,45129.82,-63835.93,-99919.18,162271.68,-43885.58,-39361.12,95449.76,-27003.8,37379.66,-98554.74,-48024.54,10524.52,59897.96,49158.68,-121914.47,-28530.34,92901.38,111059.45,46563.9,-61597.26,-5963.29,87196.9,-24073.48,-95019.95,84536.19,105214.91,46770.94,-78147.73,79447.75,18170.55,-121435.45,136476,32013.9,102133.71,61121.96,101133.78,-83445.35,102348.65,-53325.96,-47212.32,113333.07,-16195.87,-120830.63,-92269.78,-110911.28,21932.39,-52512.94,-117793.1,47895.57,-43925.07,125385.42,116497.13,67628.47,-75363.31
